"Албуров_Георгий" "Алёхина_Мария" "Балух_Владимир" "Барабанов_Андрей" "Беглец_Данил" "Белов_Александр" "Белоусов_Ярослав" "Белых_Никита" "Беньяш_Михаил" "Борисов_Дмитрий" "Волков_Леонид" "Дадин_Ильдар" "Дмитриев_Олег" "Емельянов_Владимир" "Жуков_Егор" "Жуков_Кирилл" "Зимин_Степан" "Климов_Сергей" "Коваленко_Евгений" "Константинов_Даниил" "Косенко_Михаил" "Котляр_Татьяна" "Котов_Константин" "Кривов_Сергей" "Кутаев_Руслан" "Лесных_Егор" "Лоскутов_Артём" "Луцкевич_Денис" "Малышевский_Эдуард" "Мартинцов_Максим" "Мемедеминов_Нариман" "Милосердов_Пётр" "Миняйло_Алексей" "Мордасов_Владислав" "Мыльников_Александр" "Навальный_Алексей_(дело_ИвРоше)" "Навальный_Алексей_(дело_КировЛес)" "Навальный_Олег" "Наумова_Александра" "Новиков_Павел" "Носик_Антон" "Офицеров_Пётр" "Подкопаев_Иван" "Полихович_Андрей" "Прокопьева_Светлана" "Савелов_Артём" "Савостин_Михаил" "Самуцевич_Екатерина" "Сенцов_Олег" "Сидоров_Ян" "Синица_Владислав" "Соколов_Александр" "Соколовский_Руслан" "Титиев_Оюб" "Толоконникова_Надежда" "Устинов_Павел" "Ходорковский_Михаил_(Второе_дело)" "Ходорковский_Михаил_(Первое_дело)" "Чирцов_Никита" "Шишкин_Игорь"
"они" 1.53846153846154 0.349243306169965 0 0.130718954248366 0 0.117233294255569 1.06382978723404 0.351493848857645 0.297827610371409 0.190114068441065 0.416418798334325 0.86264100862641 0.249376558603491 1.02040816326531 0.270513976555455 1.16279069767442 0 0.27002700270027 0.735294117647059 0.223062748520997 0.334448160535117 0.682261208576998 0.43859649122807 0 0.911161731207289 0.337837837837838 0.338655055636188 0 0 0.50761421319797 0.171232876712329 0 0 0 0 0.710900473933649 0.488599348534202 0.536672629695885 1.16144018583043 0.48780487804878 0.231080300404391 0.239234449760766 0 0.177304964539007 0.655307994757536 0 2.77777777777778 0.136054421768707 1.21457489878543 0 0.144508670520231 0.0728332119446468 0.502197112366604 0.587371512481645 0.631648936170213 0 0.587889476778366 0.284826514759192 0 0
"из" 0.170940170940171 0.291036088474971 0.480769230769231 0.130718954248366 0 0.41031652989449 0 0.386643233743409 0.420462508759636 0.380228136882129 0.356930398572278 0.33178500331785 0.498753117206983 0 0.18034265103697 0 0 0.45004500450045 0.735294117647059 0.358840073707691 0.668896321070234 0.487329434697856 0.219298245614035 0 0.455580865603645 0 0.532172230285438 0 0 0 0.513698630136986 0.209205020920502 1.19047619047619 0 0 0.592417061611374 0.407166123778502 0.536672629695885 0.464576074332172 0.975609756097561 0.288850375505488 0.239234449760766 0 0.709219858156028 0.393184796854522 0 0 0 0 0 0.144508670520231 0.291332847778587 0.439422473320778 0.763582966226138 0.199468085106383 0 0.17636684303351 0.336613153806318 0 0
"мне" 0 0.232828870779977 1.12179487179487 0.915032679738562 0 0.586166471277843 0.265957446808511 0.351493848857645 0.245269796776454 0.190114068441065 0.0594883997620464 0.46449900464499 0.249376558603491 2.04081632653061 0.450856627592426 1.16279069767442 0.738916256157635 0.36003600360036 0 0.232761128891475 0 0.389863547758285 0.219298245614035 0 0.683371298405467 0.337837837837838 0.338655055636188 0.495049504950495 0 1.01522842639594 0 0.836820083682008 0 1.18343195266272 3.2258064516129 0.592417061611374 0.570032573289902 0.715563506261181 0.464576074332172 0.48780487804878 0.404390525707683 0.956937799043062 1.0752688172043 0 0 0 0 0 0 0 0.433526011560694 0.10924981791697 0.502197112366604 0.352422907488987 0.265957446808511 1.02040816326531 0.470311581422693 0.466079751424133 0 0
"он" 0.854700854700855 0.0582072176949942 0.16025641025641 0 0 0.0586166471277843 0 0.527240773286467 0.315346881569727 0.570342205323194 0.237953599048186 0.26542800265428 0.124688279301746 0 0.18034265103697 0.775193798449612 0.492610837438424 0.36003600360036 0 0.72737852778586 0.167224080267559 0.0974658869395711 0 0 0 0 0.290275761973875 0.495049504950495 0 0 0.0856164383561644 0.418410041841004 0.396825396825397 0.591715976331361 0 0.296208530805687 0.0814332247557003 0.35778175313059 0.232288037166086 0 0.346620450606586 0 0 0 0.262123197903014 0 0 0.136054421768707 1.07962213225371 0 0 0.0364166059723234 0.439422473320778 0.910425844346549 0.43218085106383 0 0.117577895355673 0.0258933195235629 0 0
"так" 0 0.523864959254948 0.480769230769231 0.130718954248366 0 0.41031652989449 0 0.246045694200351 0.297827610371409 0.380228136882129 0.297441998810232 0.33178500331785 0.124688279301746 0 0.721370604147881 0 0 0.81008100810081 0 0.455823877412472 0.167224080267559 0.487329434697856 0.219298245614035 0 0.455580865603645 0 0.290275761973875 0.495049504950495 0 0 0.684931506849315 0 0 0 0 0.23696682464455 0.244299674267101 0.178890876565295 0.813008130081301 0 0.346620450606586 0.478468899521531 0 0.177304964539007 0.262123197903014 0 0 0.680272108843537 0.269905533063428 0 0.433526011560694 0.273124544792425 0.125549278091651 0.234948604992658 0.332446808510638 0 0.235155790711346 0.388399792853444 0 0
"от" 0.170940170940171 0 0.320512820512821 0.392156862745098 0 0.293083235638921 0 0.281195079086116 0.595655220742817 0 0.356930398572278 0.46449900464499 0.374064837905237 0 0.270513976555455 0.387596899224806 0.492610837438424 0.54005400540054 0 0.242459509261953 0.501672240802676 0.0974658869395711 0 0 0 0 0.3870343492985 0.99009900990099 0 0 0.342465753424658 0.523012552301255 0.396825396825397 0.591715976331361 0 0.355450236966825 0.488599348534202 0 0.464576074332172 0 0.404390525707683 0.478468899521531 0 0.354609929078014 0.131061598951507 0 0 0.816326530612245 0.269905533063428 0 0 0.32774945375091 0.188323917137476 0.0587371512481645 0.166223404255319 0 0.705467372134039 0.569653029518384 0 1.48148148148148
"было" 0.854700854700855 0.291036088474971 0.320512820512821 0.392156862745098 0 0.175849941383353 0.265957446808511 0.808435852372584 0.140154169586545 0.570342205323194 0.713860797144557 0.06635700066357 0.748129675810474 1.02040816326531 0 0 0.246305418719212 0.27002700270027 0 0.290951411114344 0.334448160535117 0.194931773879142 0 0 0.911161731207289 0.337837837837838 0.290275761973875 0.495049504950495 1.44927536231884 1.01522842639594 0.0856164383561644 0.418410041841004 1.19047619047619 0 0 0.118483412322275 0.244299674267101 0 0.348432055749129 1.95121951219512 0.462160600808781 0 1.0752688172043 0 0 0 0 0.136054421768707 0 0 0.289017341040462 0.273124544792425 0.125549278091651 0.440528634361233 0.199468085106383 0 0.352733686067019 0.466079751424133 4.8780487804878 0.740740740740741
"для" 0.683760683760684 0.582072176949942 0.320512820512821 0.65359477124183 0 0.234466588511137 0 0.31634446397188 0.455501051156272 0.190114068441065 0.416418798334325 0 0 0 0.360685302073941 0 0.492610837438424 0.36003600360036 0 0.164872466298128 0.501672240802676 0.389863547758285 0 0 0.227790432801822 0 0.58055152394775 0.495049504950495 0 0.50761421319797 0.256849315068493 0.104602510460251 0 0 0 0.355450236966825 0.488599348534202 0.178890876565295 0.116144018583043 0 0.404390525707683 0 0 0.177304964539007 0.131061598951507 0 0 0.680272108843537 0 1.75438596491228 0 0.236707938820102 0.753295668549906 0.117474302496329 0.332446808510638 0 0.646678424456202 0.336613153806318 0 0
"бы" 0 0.0582072176949942 0.961538461538462 0.130718954248366 0 0.41031652989449 1.32978723404255 0.246045694200351 0.210231254379818 0.570342205323194 0.178465199286139 0 0 0 0.0901713255184851 0 0 0.27002700270027 0 0.26185627000291 0.167224080267559 0.194931773879142 0 0 0.227790432801822 0.675675675675676 0.3870343492985 0 2.89855072463768 0 0 0.209205020920502 0 0.591715976331361 3.2258064516129 0.414691943127962 0.651465798045603 0.178890876565295 0.464576074332172 0 0.346620450606586 1.19617224880383 0 0.354609929078014 0 0 5.55555555555556 0 0.134952766531714 0 0.578034682080925 0.400582665695557 0.376647834274953 0.411160058737151 0.365691489361702 0 0.235155790711346 0.491973070947695 0 0
"ни" 0 0.116414435389988 0.641025641025641 0.130718954248366 0 0.234466588511137 0 0.31634446397188 0.332866152768045 0.380228136882129 0.118976799524093 0.06635700066357 0.249376558603491 0 0.360685302073941 0 0.246305418719212 0.18001800180018 1.47058823529412 0.232761128891475 0.334448160535117 0.194931773879142 0.657894736842105 0 1.36674259681093 0 0.0483792936623125 0.495049504950495 0 0 0.256849315068493 0.209205020920502 0.396825396825397 0 0 0.23696682464455 0.0814332247557003 0.178890876565295 0.348432055749129 0 0.98209127671866 1.19617224880383 0 0.354609929078014 0.131061598951507 0 0 0 0.134952766531714 0 0.433526011560694 0.546249089584851 0.125549278091651 0.0293685756240822 0.232712765957447 0 0.0587889476778366 0.673226307612636 0 0
"их" 0.170940170940171 0.291036088474971 0 0.392156862745098 0 0.644783118405627 0.797872340425532 0.31634446397188 0.262789067974772 0.190114068441065 0.535395597858418 0.13271400132714 0.249376558603491 0 0.631199278629396 0 0 0.27002700270027 0 0.232761128891475 0.836120401337793 1.16959064327485 0.219298245614035 0 0.227790432801822 1.01351351351351 0.290275761973875 0.99009900990099 0 0 0.342465753424658 0 0 0 0 0.118483412322275 0.325732899022801 0.178890876565295 0.580720092915215 0 0.404390525707683 0.239234449760766 0 0.177304964539007 0.131061598951507 0 0 0 0.404858299595142 0 0 0.0910415149308084 0.188323917137476 0.352422907488987 0.332446808510638 0 0.352733686067019 0.310719834282755 0 0
"которые" 0.341880341880342 0.0582072176949942 0.320512820512821 0.130718954248366 0 0.644783118405627 0.531914893617021 0.421792618629174 0.140154169586545 0 0.297441998810232 0.72992700729927 0 0 0.0901713255184851 0 0 0.27002700270027 0 0.213364368150519 0.668896321070234 0.194931773879142 0.219298245614035 0 0.227790432801822 1.01351351351351 0.19351717464925 0 0 0 0.256849315068493 0.418410041841004 0 0 0 0.4739336492891 0.651465798045603 0.35778175313059 0.348432055749129 0 0.173310225303293 0.478468899521531 1.0752688172043 0 0.393184796854522 0 0 0 0.134952766531714 1.75438596491228 0.867052023121387 0.145666423889294 0.376647834274953 0.411160058737151 0.498670212765957 0 0.293944738389183 0.284826514759192 0 0
"есть" 0.341880341880342 0.116414435389988 0 0.261437908496732 0 0.293083235638921 0 0.175746924428823 0.245269796776454 0.190114068441065 0.416418798334325 0.39814200398142 0.124688279301746 0 0.270513976555455 1.16279069767442 0 1.08010801080108 0 0.271554650373388 0.334448160535117 0.194931773879142 0 0 0.455580865603645 0 0.0967585873246251 0.495049504950495 0 0 0.171232876712329 0.209205020920502 0.396825396825397 0 0 0.4739336492891 0.895765472312704 0.894454382826476 0.464576074332172 0 0.0577700751010976 0.239234449760766 0 0.177304964539007 0.131061598951507 0 0 0 0.67476383265857 0.87719298245614 0 0.364166059723234 0.564971751412429 0.26431718061674 0.0664893617021277 0 0.0587889476778366 0.284826514759192 0 0
"том" 0 0.291036088474971 0 0 0 0.586166471277843 0 0.31634446397188 0.105115627189909 0.570342205323194 0.237953599048186 0 0.249376558603491 0 0.0901713255184851 0.775193798449612 0 0.54005400540054 0 0.358840073707691 0 0.0974658869395711 0.43859649122807 0 0 0.337837837837838 0.290275761973875 0.99009900990099 0 0.50761421319797 0.171232876712329 0.627615062761506 0 1.18343195266272 0 0.296208530805687 0.325732899022801 0 0 0.48780487804878 0.173310225303293 0.956937799043062 0 0 0.393184796854522 0 0 0.408163265306122 0.134952766531714 0 1.01156069364162 0.273124544792425 0.816070307595731 0.0881057268722467 0.332446808510638 0 0.117577895355673 0.103573278094252 0 0
"нас" 0.170940170940171 0.407450523864959 0 0 0 0.0586166471277843 0 0.070298769771529 0.332866152768045 0 0.356930398572278 0 0.374064837905237 0 0.270513976555455 0 0.246305418719212 0 0 0.174570846668606 0 0.0974658869395711 0 0 0.227790432801822 0.675675675675676 0 0.495049504950495 0 3.55329949238579 0.428082191780822 0 0 1.18343195266272 0 0.533175355450237 0 0.178890876565295 0.580720092915215 0 0.0577700751010976 0.717703349282297 0 0.709219858156028 0 0 0 0.408163265306122 1.07962213225371 2.63157894736842 0.289017341040462 0.21849963583394 0 0.146842878120411 1.03058510638298 0 0.587889476778366 0.0258933195235629 0 0
"уже" 0 0.291036088474971 0.320512820512821 0.392156862745098 0 0.175849941383353 0 0.105448154657293 0.455501051156272 0.380228136882129 0.237953599048186 0.19907100199071 0.124688279301746 0 0.0901713255184851 0 0.246305418719212 0.09000900090009 0.735294117647059 0.271554650373388 0 0.0974658869395711 0 0 0.227790432801822 0.337837837837838 0.3870343492985 0 0 0.50761421319797 0.256849315068493 0 0 1.18343195266272 0 0.533175355450237 0 0 0.232288037166086 0 0.346620450606586 0.239234449760766 0 0 0 0 2.77777777777778 0.272108843537415 0.539811066126856 0.87719298245614 0.144508670520231 0.254916241806264 0.502197112366604 0.293685756240822 0 0 0.352733686067019 0.207146556188503 0 0.740740740740741
"его" 0 0.465657741559953 0.16025641025641 0 0 0.117233294255569 0.265957446808511 0.386643233743409 0.315346881569727 0.570342205323194 0.475907198096371 0.26542800265428 0.124688279301746 0 0.270513976555455 0.775193798449612 1.23152709359606 0.18001800180018 0.735294117647059 0.349141693337213 0 0.194931773879142 0.219298245614035 0 0.455580865603645 0.337837837837838 0.0967585873246251 0.495049504950495 0 0 0.0856164383561644 0 0 0 0 0.118483412322275 0.325732899022801 0.35778175313059 0.116144018583043 0 0.231080300404391 0 0 0.177304964539007 0.131061598951507 0 0 0.408163265306122 0.404858299595142 0 0 0.10924981791697 0 0.234948604992658 0.365691489361702 0 0.235155790711346 0.207146556188503 0 0
"если" 0.341880341880342 0.116414435389988 0.320512820512821 0.392156862745098 0 0.351699882766706 1.06382978723404 0.070298769771529 0.1927119831815 0.190114068441065 0 0.46449900464499 0 2.04081632653061 0.18034265103697 0.387596899224806 0 0.09000900090009 0 0.15517408592765 0 0.389863547758285 0.219298245614035 0 0.455580865603645 0.675675675675676 0.241896468311563 0.99009900990099 1.44927536231884 0.50761421319797 0.171232876712329 0.209205020920502 0 1.18343195266272 0 0.4739336492891 0.162866449511401 0.35778175313059 0.464576074332172 0 0.346620450606586 0.478468899521531 0 0 0.262123197903014 0 2.77777777777778 0 0.269905533063428 0 0 0.200291332847779 0.376647834274953 0.411160058737151 0.199468085106383 0 0.646678424456202 0.233039875712066 0 0
"или" 0.512820512820513 0.407450523864959 0.320512820512821 0 0 0.293083235638921 0.531914893617021 0.246045694200351 0.245269796776454 0.190114068441065 0 0.19907100199071 0.374064837905237 0 0.18034265103697 0 0 0.45004500450045 0.735294117647059 0.223062748520997 0.334448160535117 0.292397660818713 0 0 0 0 0.0967585873246251 0.495049504950495 0 0 0.428082191780822 0.209205020920502 0 0 0 0.533175355450237 0 0.178890876565295 0.232288037166086 0 0.231080300404391 0.239234449760766 0 0.177304964539007 0.393184796854522 0 0 0.272108843537415 0.269905533063428 0 0.144508670520231 0.473415877640204 0.0627746390458255 0.26431718061674 0.0332446808510638 0 0.293944738389183 0.284826514759192 0 0
"же" 0.170940170940171 0.174621653084983 0 0.130718954248366 0 0.527549824150059 0 0.105448154657293 0.385423966362999 0 0.237953599048186 0 0.249376558603491 0 0.811541929666366 0.387596899224806 0.246305418719212 0.18001800180018 0 0.3103481718553 0.167224080267559 0.292397660818713 0 0 0 0.337837837837838 0.241896468311563 0 0 0 0.256849315068493 0.104602510460251 0 0 0 0.296208530805687 0.0814332247557003 0.536672629695885 0.464576074332172 0 0.462160600808781 0.239234449760766 0 0.177304964539007 0.131061598951507 0 0 0.136054421768707 0.539811066126856 0 0.144508670520231 0.182083029861617 0.0627746390458255 0.146842878120411 0.0664893617021277 0 0.117577895355673 0.414293112377007 0 0.740740740740741
"даже" 0 0.232828870779977 0.320512820512821 0 0 0.468933177022274 0.531914893617021 0.175746924428823 0.420462508759636 0.190114068441065 0 0.33178500331785 0.124688279301746 0 0.0901713255184851 0 0.246305418719212 0 1.47058823529412 0.223062748520997 0 0.292397660818713 0 0 0.227790432801822 0.337837837837838 0.338655055636188 0.99009900990099 0 0.50761421319797 0.171232876712329 0.104602510460251 0.793650793650794 0.591715976331361 0 0.177725118483412 0 0.178890876565295 0.348432055749129 0 0.115540150202195 0.239234449760766 0 0 0.131061598951507 0 0 0 0.404858299595142 0 0.144508670520231 0.455207574654042 0.251098556183302 0.117474302496329 0.0664893617021277 0 0.352733686067019 0.0776799585706888 0 0
"этом" 0.341880341880342 0.116414435389988 0.480769230769231 0 0 0.293083235638921 0.265957446808511 0.175746924428823 0.105115627189909 0.190114068441065 0.0594883997620464 0.33178500331785 0.124688279301746 0 0 0 0.246305418719212 0.45004500450045 0 0.3103481718553 0.167224080267559 0.0974658869395711 0.219298245614035 0 0.455580865603645 0 0.290275761973875 0 0 0 0.256849315068493 0.418410041841004 0 1.77514792899408 0 0.23696682464455 0.407166123778502 0 0 0 0.288850375505488 0 0 0.354609929078014 0.131061598951507 0 0 0.408163265306122 0 0 0.144508670520231 0.127458120903132 0.439422473320778 0.381791483113069 0.232712765957447 0 0.117577895355673 0.18125323666494 0 0.740740740740741
"вы" 0.341880341880342 0.174621653084983 1.12179487179487 0 0 0 0 0.210896309314587 0.210231254379818 0.380228136882129 0 0.86264100862641 0 0 0 0 0 0.27002700270027 0 0.223062748520997 0 0.0974658869395711 0 0 0.683371298405467 0.337837837837838 0.0483792936623125 0 0 0 0.342465753424658 0 3.17460317460317 0.591715976331361 0 0.592417061611374 0.977198697068404 0.715563506261181 0.348432055749129 0 0.173310225303293 0.478468899521531 0 0 0.393184796854522 0 2.77777777777778 0 0.269905533063428 0 0 0.0182083029861617 0.125549278091651 0.26431718061674 0.199468085106383 1.02040816326531 0.17636684303351 0.0258933195235629 0 0
"кто" 0.341880341880342 0.0582072176949942 0 0 0 0.234466588511137 0.265957446808511 0.246045694200351 0.227750525578136 0 0.237953599048186 0 0 1.02040816326531 0.270513976555455 0 0 0.18001800180018 0.735294117647059 0.271554650373388 0.501672240802676 0.0974658869395711 0 0 0 0 0 0 0 1.01522842639594 0.684931506849315 0 0 1.18343195266272 0 0.296208530805687 0.488599348534202 0 0.580720092915215 0 0.0577700751010976 0 0 0 0.131061598951507 0 0 0 0.134952766531714 1.75438596491228 0.144508670520231 0.10924981791697 0 0.381791483113069 0.299202127659574 0 0.646678424456202 0.18125323666494 0 0
"только" 0.170940170940171 0.349243306169965 0.641025641025641 0.522875816993464 0 0.234466588511137 0 0.281195079086116 0.210231254379818 0.190114068441065 0.118976799524093 0.46449900464499 0 0 0.18034265103697 0.775193798449612 0.492610837438424 0.18001800180018 0 0.290951411114344 0.167224080267559 0.0974658869395711 0.219298245614035 0 0.227790432801822 0.675675675675676 0.19351717464925 0 0 0.50761421319797 0.171232876712329 0.313807531380753 0 0 0 0.177725118483412 0.0814332247557003 0.178890876565295 0 0.975609756097561 0.115540150202195 0 1.0752688172043 0.354609929078014 0.393184796854522 0 0 0.136054421768707 0.134952766531714 0 0 0.21849963583394 0.0627746390458255 0.205580029368576 0.0997340425531915 0 0.17636684303351 0.103573278094252 0 0.740740740740741
"нет" 0 0 0.480769230769231 0 0 0.234466588511137 0 0.210896309314587 0.47302032235459 0 0.118976799524093 0.19907100199071 0 0 0.0901713255184851 0.387596899224806 0.246305418719212 0.18001800180018 0 0.213364368150519 0.167224080267559 0.87719298245614 0 0 0 0.337837837837838 0.0967585873246251 0 0 0 0.256849315068493 0.104602510460251 0 1.18343195266272 0 0.651658767772512 0.0814332247557003 0.178890876565295 0.116144018583043 0 0.115540150202195 0.478468899521531 0 0.531914893617021 0.131061598951507 0 0 0 0.269905533063428 0 0 0.10924981791697 0.376647834274953 0.146842878120411 0.132978723404255 0 0.17636684303351 0.233039875712066 0 0
"когда" 0.341880341880342 0.291036088474971 0.320512820512821 0.130718954248366 0 0.293083235638921 0.265957446808511 0.31634446397188 0.315346881569727 0.380228136882129 0.297441998810232 0.33178500331785 0.124688279301746 0 0 0 0 0.09000900090009 0.735294117647059 0.252157889632431 0.334448160535117 0 0.219298245614035 0 0.227790432801822 0.337837837837838 0.0483792936623125 0 0 0.50761421319797 0.256849315068493 0.104602510460251 1.58730158730159 0 0 0.23696682464455 0 0.178890876565295 0 0 0.404390525707683 0.478468899521531 1.0752688172043 0 0.262123197903014 0 0 0.136054421768707 0.404858299595142 0 0 0.0910415149308084 0.125549278091651 0.117474302496329 0.132978723404255 1.02040816326531 0.117577895355673 0.155359917141378 0 0.740740740740741
"россии" 0.341880341880342 0.116414435389988 0 0 0 0.117233294255569 0 0 0.262789067974772 0 0.237953599048186 0.19907100199071 0 0 0.0901713255184851 0 0 0.18001800180018 0 0.290951411114344 0.668896321070234 0.389863547758285 0 0 0 0 0.0967585873246251 0 0 0 0.256849315068493 0.313807531380753 0 0 0 0 0.407166123778502 0.178890876565295 0 0 0.288850375505488 0.239234449760766 0 0.177304964539007 0.131061598951507 0 0 0.54421768707483 0.404858299595142 0 0.144508670520231 0.345957756737072 0 0.117474302496329 0 0 0.235155790711346 0.414293112377007 0 0
"потому" 0.512820512820513 0.232828870779977 0.16025641025641 0 0 0.293083235638921 0.797872340425532 0.070298769771529 0.0700770847932726 0.190114068441065 0.416418798334325 1.06171201061712 0 0 0.360685302073941 0 0.246305418719212 0 0 0.174570846668606 0.334448160535117 0.292397660818713 0 0 1.36674259681093 0.337837837837838 0.145137880986938 0 0 0 0.256849315068493 0.104602510460251 0.396825396825397 0 0 0.296208530805687 0.325732899022801 0.35778175313059 0.116144018583043 0 0.115540150202195 0.239234449760766 0 0.177304964539007 0.131061598951507 0 0 0 0 0 0.144508670520231 0.0182083029861617 0.69052102950408 0.0587371512481645 0.232712765957447 0 0.235155790711346 0.207146556188503 0 0
"чтобы" 0.854700854700855 0.116414435389988 0.320512820512821 0.130718954248366 0 0.0586166471277843 0.265957446808511 0.105448154657293 0.227750525578136 0.760456273764259 0.237953599048186 0.06635700066357 0.249376558603491 0 0.18034265103697 0 0 0.54005400540054 0 0.252157889632431 0 0 0 0 0 0.675675675675676 0.19351717464925 0 0 0.50761421319797 0.171232876712329 0.104602510460251 0.793650793650794 0 0 0.296208530805687 0.244299674267101 0.536672629695885 0 0 0.173310225303293 0 2.1505376344086 0 0.131061598951507 0 2.77777777777778 0 0.404858299595142 0 0.722543352601156 0.0546249089584851 0.313873195229127 0.146842878120411 0.0664893617021277 1.02040816326531 0.411522633744856 0.0517866390471258 0 0
"был" 0 0 0 0 0 0.234466588511137 0.265957446808511 0.210896309314587 0.385423966362999 0 0.178465199286139 0.06635700066357 0.374064837905237 0 0 0 0.246305418719212 0 0.735294117647059 0.3103481718553 0 0 0 0 0.455580865603645 0 0.483792936623125 0 0 0 0.0856164383561644 0.209205020920502 0.396825396825397 0 0 0 0.0814332247557003 0 0 0 0.173310225303293 0 0 0 0 0 0 0 0.404858299595142 0 0 0.0728332119446468 0.125549278091651 0.411160058737151 0.299202127659574 1.02040816326531 0.0587889476778366 0.18125323666494 0 0
"этого" 0.170940170940171 0.174621653084983 0.320512820512821 0.392156862745098 0 0.0586166471277843 0.265957446808511 0.210896309314587 0.0875963559915908 0 0.0594883997620464 0.46449900464499 0.374064837905237 0 0.0901713255184851 0 0 0 0 0.281253030743866 0.167224080267559 0 0 0 0.455580865603645 0 0.0967585873246251 0 0 0.50761421319797 0.0856164383561644 0 0 0 0 0.177725118483412 0.162866449511401 0.178890876565295 0 0 0.404390525707683 0.478468899521531 0 0 0.131061598951507 0 0 0.816326530612245 0.134952766531714 0 0.144508670520231 0.10924981791697 0.188323917137476 0.469897209985316 0.166223404255319 0 0.0587889476778366 0.155359917141378 0 0
"года" 0 0 0.16025641025641 0.130718954248366 0 0.41031652989449 0.531914893617021 0.351493848857645 0.0525578135949544 0 0.475907198096371 0.19907100199071 0.374064837905237 0 0 0 0 0 0 0.174570846668606 0.167224080267559 0 0.219298245614035 0 0.227790432801822 0.337837837837838 0.0483792936623125 0 0 0 0.599315068493151 0.313807531380753 0 0 0 0.0592417061611374 0.244299674267101 0 0.116144018583043 0 0.231080300404391 0.478468899521531 0 0 0 0 0 0 0 1.75438596491228 0 0.382374362709396 0.376647834274953 0.293685756240822 0.0664893617021277 0 0.117577895355673 0.129466597617815 0 0
"того" 0 0.0582072176949942 0 0 0 0.0586166471277843 0.265957446808511 0.210896309314587 0.210231254379818 0.380228136882129 0.237953599048186 0.06635700066357 0 0 0.18034265103697 0.775193798449612 0 0.18001800180018 0.735294117647059 0.223062748520997 0 0 0.219298245614035 0 0 0 0.338655055636188 0 0 0 0.171232876712329 0.209205020920502 0 0 0 0.177725118483412 0.325732899022801 0.178890876565295 0 0 0.0577700751010976 0.478468899521531 0 0.177304964539007 0.393184796854522 0 0 0 0 0 0.144508670520231 0.200291332847779 0.627746390458255 0.117474302496329 0.199468085106383 0 0.17636684303351 0.0776799585706888 0 0
"дело" 0.683760683760684 0.174621653084983 0 0 0 0.82063305978898 0.265957446808511 0 0.0175192711983181 0.190114068441065 1.01130279595479 0.06635700066357 0.124688279301746 0 0.18034265103697 0 0 0 0 0.0969838037047813 0 0 0.219298245614035 0 0 0 0.0483792936623125 0 0 0.50761421319797 0.0856164383561644 0.209205020920502 0.396825396825397 1.77514792899408 0 0 0 0.35778175313059 0.116144018583043 0 0.173310225303293 0.717703349282297 1.0752688172043 0.177304964539007 0.655307994757536 0 2.77777777777778 0.136054421768707 0.134952766531714 0.87719298245614 0.433526011560694 0.200291332847779 0.125549278091651 0.381791483113069 0.0332446808510638 0 0.17636684303351 0.103573278094252 0 0
"очень" 0 0.349243306169965 0.320512820512821 1.43790849673203 0 0.117233294255569 0 0.175746924428823 0.175192711983182 0.190114068441065 0.237953599048186 0.06635700066357 0 0 0.0901713255184851 0 0 0.27002700270027 0 0.0872854233343032 0 0 0 0 0 1.01351351351351 0.0483792936623125 0 0 0 0.171232876712329 0.104602510460251 0.396825396825397 0 0 0.177725118483412 0.162866449511401 0.894454382826476 0 0.975609756097561 0.173310225303293 0 0 0.354609929078014 0 0 0 0 0.944669365721997 0.87719298245614 0.144508670520231 0.0364166059723234 0.564971751412429 0.352422907488987 0.199468085106383 0 0.0587889476778366 0.0517866390471258 0 0
